"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"AT1G12200" 1011.9898195359 -0.92538525501421 0.217927596043491 -4.24629680597924 2.17332693048152e-05 0.00076236642868638
"AT1G12220" 973.296622546141 0.445330194832672 0.133578273213651 3.33385201140002 0.000856522156141056 0.0129630370765676
"AT1G12240" 5403.68465346827 -0.335555794164766 0.0757100011225221 -4.4321197885301 9.33111500060837e-06 0.000382823005840817
"AT1G12310" 4307.90506733605 0.195646855607812 0.0672216347405504 2.91047452747815 0.00360880381926608 0.0355117273165803
"AT1G12440" 13915.2931544029 0.403588681931828 0.0693400461982997 5.82042707006049 5.86974511373981e-09 7.2337620735041e-07
"AT1G12750" 705.044028647992 -0.457283967308422 0.11150983304465 -4.10083985261929 4.11653384132685e-05 0.00127843074976247
"AT1G12880" 264.429253080177 0.514056595575139 0.142761621626626 3.60080384152252 0.000317234858084692 0.00618847095017476
"AT1G13170" 1116.1114416716 -0.334140982952049 0.112630043677307 -2.96671271751778 0.00301002063594512 0.0312473915433407
"AT1G13230" 56.1866521078063 -0.935948267857202 0.324614431712879 -2.88326142161494 0.00393580659258471 0.0378969851816796
"AT1G13245" 4971.56198178164 0.314160220439538 0.105160177168616 2.98744476186843 0.00281320127343417 0.0297570772301674
"AT1G13270" 370.228606345006 -0.453531514797872 0.155993874170972 -2.90736746688394 0.00364484756559677 0.0357455955780547
"AT1G13310" 23.6613780498224 -3.60403726838047 0.977491497496804 -3.68702671850325 0.000226889542675358 0.0047912159818626
"AT1G13390" 1525.81102018276 0.437364645703027 0.0989867658791884 4.41841534894496 9.94272078439843e-06 0.000402758004365579
"AT1G13480" 78.6274048271192 -4.03430938148844 1.25297790678804 -3.21977694868558 0.00128290373943322 0.017143656855352
"AT1G13490" 22.5410627856548 -3.27165731185515 1.16421310157489 -2.81018767734998 0.00495126183869766 0.0448616456468738
"AT1G13550" 86.2510846983905 -1.69042503176774 0.584911325883622 -2.89005351232347 0.00385176253473284 0.0373325055067827
"AT1G13710" 284.475854346996 -1.01827831974021 0.251985554150458 -4.0410186336801 5.32195290405157e-05 0.00155531903439359
"AT1G13860" 721.078278704523 -0.274267266919285 0.091044577566999 -3.01245032102493 0.00259147849201352 0.0281927683493596
"AT1G13930" 2427.15187157552 -0.585175289947978 0.13559365380346 -4.31565396708149 1.59131090228604e-05 0.000592089673099783
"AT1G13950" 322.342335948151 0.554245616859349 0.166613684705767 3.32653117802493 0.000879341819685407 0.0131884286311091
"AT1G13990" 2294.26480567352 -0.356617572446179 0.110578240789256 -3.22502483219853 0.0012596174255742 0.0169525425711945
"AT1G14030" 620.933954666539 -0.765439130583045 0.203569033107356 -3.76009611530343 0.000169848087043713 0.00381494854717663
"AT1G14200" 1351.09244937238 0.431700923449005 0.0796205008925417 5.42198200977964 5.89418154568948e-08 5.2802798677769e-06
"AT1G14280" 3098.6771973583 0.266119943041565 0.0916679387849536 2.90308636333433 0.00369504724845618 0.0361465940827557
"AT1G14350" 2835.16382577822 0.391939412464854 0.103702402277116 3.77946319331644 0.000157166822400158 0.00358543548221789
"AT1G14400" 10818.5031490272 0.160650673320501 0.0542396459661059 2.9618680295386 0.00305778814469397 0.0315755484536445
"AT1G14460" 1761.36074690249 -0.265691225229402 0.0812400061799899 -3.27044811691366 0.00107377237355584 0.0150670671355651
"AT1G14550" 179.087904847333 -4.70752271952008 1.5973070090363 -2.94716212530755 0.00320705011648389 0.0325572021869931
"AT1G14640" 236.548338992331 -0.503294569009857 0.153518571818466 -3.27839533059881 0.00104399073389386 0.0148105787864923
"AT1G14750" 28.0299439874059 -1.20147621949773 0.401514700336213 -2.99235922991526 0.0027683030394946 0.0293646877630763
"AT1G15010" 437.117516442618 -1.53392865257982 0.226636268204103 -6.76823998530723 1.30358403277845e-11 2.78560360472253e-09
"AT1G15015" 38.7129256603878 -2.06319154598451 0.383630492695955 -5.37806974488779 7.52886526072557e-08 6.44024889649848e-06
"AT1G15030" 1930.92525582475 -0.288438174612459 0.0982698911799058 -2.93516326465047 0.00333372230040119 0.0335127577992855
"AT1G15110" 1869.93306388381 -0.567510380342486 0.072176394056964 -7.86282534279266 3.75564509465104e-15 1.53467518499319e-12
"AT1G15215" 162.369705313993 -0.611251093358064 0.186822608194422 -3.27182614173735 0.00106855263758065 0.0150441258479705
"AT1G15230" 630.907456362518 0.302617342428536 0.10949435445243 2.76377119114401 0.00571375901130976 0.0496645651146131
"AT1G15260" 416.691039157975 -0.830543351629342 0.242953869888642 -3.41852283320295 0.000629620348689257 0.0104354207394139
